uid,orig_spl,resp_spl,orig_spt,resp_spt,label
C5ysfc2EuEPejUrXK8,40,40,0.0,0.0,white
CK7j1d1R8WME50IGQ6,40,40,0.0,0.0,white
CVXryJyMtPUjeh6M,40,40,0.0,0.0,white
CPZuvu2ZmTQLbcdcSc,40,40,0.0,0.0,white
CLZsLy15kRc7oJ1MO,40,40,0.0,0.0,white
CdogTp7ctrbv4WrL5,40,40,0.0,0.0,white
CXgUS7dItyx7X5oqi,40,40,0.0,0.0,white
CiN8IS2BQ0q22BCSt3,40,40,0.0,0.0,white
CNXxwG1uL4PRqYbGJf,40,40,0.0,0.0,white
CR6UeF3SZl48CbHnr8,40,40,0.0,0.0,white
Crn3PS2Ea6mFCiqct1,40,40,0.0,0.0,white
CzbzA439Xvl3mqmAD7,36,36,0.0,0.0,white
Caqy024Qj0hbe5Pdv9,40,40,0.0,0.0,white
CtPEc01rEnjNdDajwb,"32,162","32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400","0.0,0.044946","0.0,0.430233,0.004001,0.211102,0.210906,0.004073,0.004028,0.206936,0.004061,0.006194,0.003708,0.200053,0.004235,0.003734,0.003968,0.19755,0.003786,0.003708,0.003982,0.004011",white
CtgNus3ultNqZmZRI8,40,40,0.0,0.0,white
C2q5Ml4sAmsDok7G85,40,40,0.0,0.0,white
CQxqtR150UVf6Ruqk5,40,40,0.0,0.0,white
CPFiqP3q5G61pDcw78,40,40,0.0,0.0,white
CywmOGoQniTQNNCk8,40,40,0.0,0.0,white
CY6ysQ2wx4InVmhCmj,40,40,0.0,0.0,white
C0uKbgrsxXREcKN87,40,40,0.0,0.0,white
Cc5sOp3oc9XvhgvExg,40,40,0.0,0.0,white
CeazZQwCAQeeum3gc,40,40,0.0,0.0,white
CQKzfl3x9ouN6WB9Pc,40,40,0.0,0.0,white
Cp8X8B1OJH1xyeSCT9,40,40,0.0,0.0,white
C9RiUw1cvpKIgiVmZ5,40,40,0.0,0.0,white
Cdu1jQ1TVr5lQOAv5b,40,40,0.0,0.0,white
Cs96fm36goj7Lk0BY5,"40,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160","40,360,376,360,376,376,376,360,376,360,376,376,376,376,376,360,376,376,360,360","0.0,4.388736,2.864,1.120609,1.1665,1.1537,1.123638,1.115754,1.106682,1.120227,1.107827,1.118468,1.124426,1.180295,1.126758,1.162929,1.104252,1.12378,1.119556,1.105282","0.0,0.050428,0.050833,0.050675,0.050333,0.053268,0.050667,0.050625,0.050544,0.050885,0.05056,0.050393,0.050506,0.05041,0.050928,0.052654,0.050227,0.050479,0.050528,0.050334",white
CefwGo1JyfxO81zjQ9,40,40,0.0,0.0,white
Cp5Iej1PLP7jA6XBt8,"40,307","40,16408,16408,1739,16408,12144,16408,16408,7976,16408,8072,16408,16408,7976,16408,8072,16408,16408,7976","0.0,0.005674","0.0,2.123222,0.00273,0.000011,0.003989,0.00448,0.219057,0.0204,0.227033,0.907356,0.00196,0.003656,0.003967,0.000105,0.33421,0.001524,0.002481,0.003739,0.002",white
Cptu3wPFNCroetMPi,"40,264","40,16408,16408,3328,16408,12144,16408,16408,7976,16408,8072,16408,16408,7976,16408,8072,16408,16408,7976,16408","0.0,0.039805","0.0,0.83062,0.004829,0.000032,0.004014,0.005914,0.12299,0.216307,0.015296,0.00442,0.162218,0.115074,0.279738,0.002005,0.184238,0.060376,0.453329,0.00183,1.333784,0.120388",white
CTDoun2UCQFjQH56v7,40,40,0.0,0.0,white
CFJpxr4jqqX6yT1JUj,40,40,0.0,0.0,white
C31Jau1v6e3gu6H6bd,40,40,0.0,0.0,white
C4b7qpkLsmqK3BkJ6,40,40,0.0,0.0,white
CmjXt34oEhZUH3nwCb,40,40,0.0,0.0,white
CH2awJ3rtBaJ424eI1,40,40,0.0,0.0,white
CrFHpg25Pm3wFH7HVi,40,40,0.0,0.0,white
CZ4bdW3KqWp10dD0eb,40,40,0.0,0.0,white
CuhCLS3nVF1cYFB9si,40,40,0.0,0.0,white
CsVVBe2kVOcdGCTyRa,40,40,0.0,0.0,white
Cw5s562mlZSWH0c9a2,40,40,0.0,0.0,white
CrbZZq2ZYQuIwquuY4,40,40,0.0,0.0,white
Cg8zWY22A3HR98KNQl,40,40,0.0,0.0,white
CiYkFe1sKo2OPL3US3,40,40,0.0,0.0,white
CUKjNoIOykmZ8If31,40,40,0.0,0.0,white
CFqDTv2o0XmKHBvfPj,40,40,0.0,0.0,white
CKxTKv2RIcX12xhQh4,40,40,0.0,0.0,white
CncUIJ2yNez4wUgHX9,40,40,0.0,0.0,white
C7LRfE5VOeprQdTLe,40,40,0.0,0.0,white
CODEgj37iUcA988qZ,40,40,0.0,0.0,white
CXkmx92fEkJl9YvUg4,40,40,0.0,0.0,white
CPvYZB3trf35DHjxH9,40,40,0.0,0.0,white
CtvP0a44Cuh0YnT7a9,40,40,0.0,0.0,white
C15ihdhjmG6ZIHUyl,40,40,0.0,0.0,white
CRsfAU3LIuGNgqPf69,40,40,0.0,0.0,white
C9o80H3iuDuW6SoLIi,40,40,0.0,0.0,white
CDlHJU3zE60VG2olQ6,"36,398,395,425,357","36,2920,5290,3731,5686","0.0,0.072865,0.199091,0.743575,3.083019","0.0,0.025273,0.02674,0.025343,0.025261",white
CiutSTMOK5pIonaC5,40,40,0.0,0.0,white
CSitZg4ZDGA9h8iXn1,40,40,0.0,0.0,white
C8cIT74vF5sKBMvxW,40,40,0.0,0.0,white
CGLXKEXStACzSuYy2,40,40,0.0,0.0,white
CwwfzJCiZD6Czg5Ak,40,40,0.0,0.0,white
CsHlXyc3tNLPEvr83,40,40,0.0,0.0,white
CSQX1w2HPgKrDlql97,40,40,0.0,0.0,white
CxnnID4IzJ33ZRTM03,36,36,0.0,0.0,white
Ce4SE2p7KRastLbug,40,40,0.0,0.0,white
CUYx7h2857QY5lPEf7,40,40,0.0,0.0,white
CLOsc41UDIopa1xqM4,40,40,0.0,0.0,white
C9RUpb2W8vtQqBIEn7,40,40,0.0,0.0,white
CF0wZu3a9w2Wz489yh,40,40,0.0,0.0,white
C2lmpa3qsj56sry4K7,40,40,0.0,0.0,white
CNLFyAmNF11DT15G1,"36,901","36,265,22","0.0,0.144048","0.0,0.026946,1.999467",white
CZohKM3LPuvLDGpzFi,40,40,0.0,0.0,white
CxSKEm07e6YRPEHXi,40,40,0.0,0.0,white
Cns8sk3TspYS40OZHc,40,40,0.0,0.0,white
C9FVyb3gpTw2uJl7f2,40,40,0.0,0.0,white
CIySK9427NqvU1DSHb,40,40,0.0,0.0,white
CbsuTaj9cukZVE3ld,40,40,0.0,0.0,white
CDQUQ63zXoMhgisfsb,"40,264","40,16408,16408,3328,16408,12144,16408,16408,7976,16408,8072,16408,16408,7976,16408,8072,16408,16408,7976,16408","0.0,0.042929","0.0,0.190219,0.095281,0.001696,0.008297,0.134945,0.123008,0.001724,0.000999,0.001064,0.001018,0.0324,0.011886,0.010644,0.003033,0.000989,0.066285,0.004776,0.116962,0.003972",white
C14HjD4MY7HBci9GPa,40,40,0.0,0.0,white
CoGmFYnbuZdHH7pn8,40,40,0.0,0.0,white
CNtlpT14NRXOvrJt2k,40,40,0.0,0.0,white
CEivmh3UR9DQVwdQNi,40,40,0.0,0.0,white
ChhFVj3EzDUws7kyrb,40,40,0.0,0.0,white
CGALQK2W4hMtm2S5Rb,"40,416","40,2352","0.0,0.157271","0.0,0.073763",white
C4V9eZ1IaGMSwyHask,40,40,0.0,0.0,white
CfG4Og3OEFGVaulb6f,"40,280","40,7288,7288,7288","0.0,0.042848","0.0,0.988351,0.658489,1.810265",white
Czr7Qj4fSnhzPatQ06,40,40,0.0,0.0,white
CDwtPp4LTcnI7cYXVd,40,40,0.0,0.0,white
CbK76O1IwaFtIep3q3,40,40,0.0,0.0,white
Cbg8OmtRqJN9DEhPl,"40,192","40,1424,1424,1144","0.0,3.37215","0.0,0.035954,0.000037,0.000009",white
C689t53XvYoijjgNBl,40,40,0.0,0.0,white
CKw51l4WeEdyqGuPY5,40,40,0.0,0.0,white
CdYs5f3baECNKbbds5,40,40,0.0,0.0,white
Cn8aCa4NMK5Qa0MNZc,40,40,0.0,0.0,white
CVILVA3pjYBxt4dQFg,40,40,0.0,0.0,white
CvKb7JNaDdbeLSby2,40,40,0.0,0.0,white
CIYLsg32mzrnxKjYmj,40,40,0.0,0.0,white
CGPMFnO0a7xRdCBRj,36,36,0.0,0.0,white
Cak8jaIana3uMnjP2,40,40,0.0,0.0,white
Crzwzp2yL3ImNXamYj,40,40,0.0,0.0,white
CtV4Uai9ci5c51L02,40,40,0.0,0.0,white
Co46Ru4KGL3bhUPzvk,40,40,0.0,0.0,white
CV5JpA2YZWX3OGu5Ii,40,40,0.0,0.0,white
CKElpq455R3otJrWO3,"40,307",40,"0.0,0.010249",0.0,white
CXMeRq4IdrQK2F9n6,40,40,0.0,0.0,white
Cid8Fw78HbTQuNOH5,40,40,0.0,0.0,white
CPhHUc4Otng9hXR7ai,40,,0.0,,white
CjC4zQ1MLxPmKPPERg,40,40,0.0,0.0,white
CcIeLi3ORqaN04Uxch,40,40,0.0,0.0,white
CqcCQy2IngwiFpWqr,40,40,0.0,0.0,white
CGHVsq1wotZTOldXf8,40,40,0.0,0.0,white
Cdkl6u3Vb8enmsEVxd,40,40,0.0,0.0,white
CQLJPN3LAmvuhNAyK5,40,40,0.0,0.0,white
Ctql3m4nwcyrqs8j96,40,40,0.0,0.0,white
CirQxA2zEkOZyGQGkk,40,40,0.0,0.0,white
CzGWYi19dlX3DLHKv8,40,40,0.0,0.0,white
CIVZuv2BLjVmCRSMp8,40,40,0.0,0.0,white
CAA3Zk4YBdUMJjIw4a,40,40,0.0,0.0,white
CKlc0k2WWkp0izucUe,40,40,0.0,0.0,white
CWUkNllHXV1kD4bEe,40,40,0.0,0.0,white
CkpF2e3JUK6xDg7Il1,40,40,0.0,0.0,white
CiGdwffBWX2UjIqbe,40,40,0.0,0.0,white
CBYlWd2ODAqLG01E14,40,40,0.0,0.0,white
Ceo1RIvudtnmtwzvf,40,40,0.0,0.0,white
C5QA0vyTKx0CYDlO4,40,40,0.0,0.0,white
CFEihL3TNaMFyKUQC4,40,40,0.0,0.0,white
CrdNty2TgY5rBJ8Ap5,40,40,0.0,0.0,white
CVZTss4eYmvHt79xDb,40,40,0.0,0.0,white
CtkirQ2h5pY2jCwNO4,40,40,0.0,0.0,white
CzTkY62gvKv8j9t5jk,40,40,0.0,0.0,white
CLeN1GUBoAhX21ZEg,40,40,0.0,0.0,white
CWyz381sSJDwpBCFA7,40,40,0.0,0.0,white
CWDlwDzEixli50Ln8,40,40,0.0,0.0,white
C99VA52GPvDLVNSNr8,40,40,0.0,0.0,white
CgsKQH1EoCOxThnNtd,40,40,0.0,0.0,white
CEX1JG3l6qdDFhC6jd,40,40,0.0,0.0,white
Cy5FYG2ZLe9CPPo1g8,40,40,0.0,0.0,white
C2uWGj3JDBt0URTbr5,40,40,0.0,0.0,white
CNQbVF2LuxytZloKvg,40,40,0.0,0.0,white
CLpxZKS061OPQeTz7,40,40,0.0,0.0,white
CK56QM4eQLTweQUia,40,40,0.0,0.0,white
CL7svWS5KSiqhiWll,40,40,0.0,0.0,white
CbXJNu4ZpUhj6UJ988,40,40,0.0,0.0,white
Cqnhi3MDcG5WoJvA7,"40,304",40,"0.0,0.023212",0.0,white
CIJb4PPR4Pwmb1fYl,40,40,0.0,0.0,white
CwHIrU2UkiUovRq7Zg,40,40,0.0,0.0,white
C3tevRKVEVwVBWEu6,40,40,0.0,0.0,white
CFweQ71putyNtYb046,40,40,0.0,0.0,white
Ca6w2h2fG0GI1ammce,40,40,0.0,0.0,white
CKdIi2oOVjjKVbVsg,40,40,0.0,0.0,white
CUgFFo3Qjc6i84cAF1,40,40,0.0,0.0,white
CcBEWZ22YDlXtg2Vxb,"40,280","40,543","0.0,0.011445","0.0,0.457286",white
Ctyg4N3un3nR1kSLa1,40,40,0.0,0.0,white
CzJjfb2i1vM2Uj0njd,40,40,0.0,0.0,white
Ct2Qti42FW1fCtsDXk,40,40,0.0,0.0,white
CPxk7p4CuS3yPUpaH5,40,40,0.0,0.0,white
Cr84rDlGvQtwUp76,40,40,0.0,0.0,white
CSy69g2f4kbqPytXWc,40,40,0.0,0.0,white
COXFBX2SNrPMvwsD17,40,40,0.0,0.0,white
C8yVR334qCX9C02m0h,40,40,0.0,0.0,white
CIRKYg1Rkz5ndn5TEi,40,40,0.0,0.0,white
CFO6bp47O1IMbSai36,36,36,0.0,0.0,white
CZo2Te18o01zvCZF05,40,40,0.0,0.0,white
CUMaHS1k3pMyGNMBU1,40,40,0.0,0.0,white
CfpGqlaxXvkqY7AAf,40,40,0.0,0.0,white
Ce5p9l1FRq0GBj0Eh9,40,40,0.0,0.0,white
CiL69w3MC6MNfsmWe3,40,40,0.0,0.0,white
C7ITCd2bkcpOTJkXBl,40,40,0.0,0.0,white
Cya9yF7s0j2p8N9l9,40,40,0.0,0.0,white
C7oeShFstDnonXUa1,40,40,0.0,0.0,white
CYs3uUcGNpmsUg4f3,40,40,0.0,0.0,white
CV8hWi2pv5OUMTMd06,40,40,0.0,0.0,white
CxmBDN2Fo6j6egInoh,40,40,0.0,0.0,white
CtHF4L3RNKLnKhJgAi,40,40,0.0,0.0,white
CrNf5egO8g9GpNtwi,40,40,0.0,0.0,white
C7aMoT3cfLArIxVSEd,40,40,0.0,0.0,white
C3QBIi3MQOlhgouQSf,40,40,0.0,0.0,white
Cf8zLv3sHDzHOBT8Ri,40,40,0.0,0.0,white
CbBlEs21MCg7rLcjik,40,40,0.0,0.0,white
CpMwHr4z9mNilpiHM9,40,,0.0,,white
CrOI8YnhgKVBJeVj2,40,40,0.0,0.0,white
CRceSw43cQ2g7iFeLc,"40,416,1104","40,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1352,656","0.0,2.813994,0.608541","0.0,0.087112,0.000046,0.000011,0.001612,0.000021,0.000009,0.0013,0.000019,0.00001,0.000015,0.001218,0.052739,0.000047,0.099678",white
C1U71v1ZdUGdkC0qXj,40,40,0.0,0.0,white
C2xjDE2YaDsyVFvcv8,40,40,0.0,0.0,white
C9NTbdI6ZpilhceXh,40,40,0.0,0.0,white
CNMpmj2DZ9KrerJluj,40,40,0.0,0.0,white
C6Sseg1W2prrD5ouwf,40,40,0.0,0.0,white
ClDKCo2OCctH3Xeur3,"40,302","40,996","0.0,0.006769","0.0,1.373234",white
CCY7wq2VqfgNQW4MHh,40,40,0.0,0.0,white
CUg9WC14L8PvffJoni,40,40,0.0,0.0,white
CgPIH1198lw6GpJ2K6,40,40,0.0,0.0,white
CmMzJe3KCXuJl4OKve,40,40,0.0,0.0,white
CbbfJC2BzhebX3ivo8,40,40,0.0,0.0,white
C5xQN73PRsLy693k47,40,40,0.0,0.0,white
Cdkds7Rurm9U3VoSl,40,40,0.0,0.0,white
CK1Oew3kgky7ZLQxn8,"60,387","60,325,2412,4020,116,28,2723,2723,2391,25","0.0,1.096599","0.0,0.050422,0.000745,0.000707,0.0,0.0,0.000286,0.022543,0.000447,0.0",white
Citaii1BqHGnEEGWV,40,40,0.0,0.0,white
Cs7A9H1reRjC7pZaoc,40,40,0.0,0.0,white
CQ2urr0EMOFyhwNh8,40,40,0.0,0.0,white
CULmk81J8P0GHSyHYk,40,40,0.0,0.0,white
CF0OB720VBRerC5aub,40,40,0.0,0.0,white
CVj7Cg1VidmlSmKeTd,40,40,0.0,0.0,white
CFOPT32ZNcYVjfjeLj,40,40,0.0,0.0,white
CUOF2TUvvrg3GBI38,40,40,0.0,0.0,white
CfgA9q4L0fiYX9Uw57,40,40,0.0,0.0,white
ClaMYO32VqDcvh35Di,40,40,0.0,0.0,white
Ci7Ezeinjn6VbmIC1,40,40,0.0,0.0,white
Cj5eke4R6dDTpGnrK1,40,40,0.0,0.0,white
CJYQFalxzBNOC7Yoe,40,40,0.0,0.0,white
Ct4p0R12YU2yAkspz4,40,40,0.0,0.0,white
C2mXJYRqYUNg1xND4,40,40,0.0,0.0,white
CmuijR1yoJbvGOf8q2,40,40,0.0,0.0,white
CiPQ4dyThCAtpS2,40,40,0.0,0.0,white
CxlCSt4igLPFUMEvyl,40,40,0.0,0.0,white
CUo0jF1QE2oFXo11Kd,40,40,0.0,0.0,white
CB9Ul32MFEeVjMiqAh,40,40,0.0,0.0,white
CodaI43w6jbbxgICx,40,40,0.0,0.0,white
CudT703rn7JBa9gPOi,40,40,0.0,0.0,white
CHnkCG1cN71Yiozv1,40,40,0.0,0.0,white
Cg6lxd4B41F1SDA9d5,40,40,0.0,0.0,white
CtQPLg4U514HW2aoBb,40,40,0.0,0.0,white
C6seXp2w8ospKvvsxh,40,40,0.0,0.0,white
CUtZtbob65iCIxdXi,40,40,0.0,0.0,white
C7UqbL1W8TlsNjUIGj,40,40,0.0,0.0,white
C0CL4d21mIur9jrr4f,40,40,0.0,0.0,white
CVIp2o2K8dx0qPRdxc,40,40,0.0,0.0,white
CUIdaUdADOVpAUto8,40,40,0.0,0.0,white
CSatpE1yxEBmHUxya,40,40,0.0,0.0,white
Ciq2LL6BnphOpgKYg,40,40,0.0,0.0,white
Ci6Sg22IjdDyg1HzLa,40,40,0.0,0.0,white
CrZNPv4sVS3gqw0mD9,40,40,0.0,0.0,white
C0bNcDa8faBcREsil,40,40,0.0,0.0,white
CyOoop46vQbePc7Da2,40,40,0.0,0.0,white
CgYjZQ19JqCGEpRz01,"40,523","40,434","0.0,0.056717","0.0,0.028286",white
CDy9G4430ZY6FwIs77,40,40,0.0,0.0,white
CPHOl73r5EJhMASTai,40,40,0.0,0.0,white
CWlE9QSpkoEnKIMvc,40,40,0.0,0.0,white
CNgjxyi16DeFkB6B1,40,40,0.0,0.0,white
CGNUw84O0E80grg8E3,40,40,0.0,0.0,white
C9EYDDzyx8Hl2tjze,40,40,0.0,0.0,white
Cj6El3Ji8Tjak8DE7,40,40,0.0,0.0,white
Cs3ffl119LvpetNaO8,40,40,0.0,0.0,white
CImEgyQGT2qQcXCmh,40,40,0.0,0.0,white
C5XOBqlp0ibMpIfWb,40,40,0.0,0.0,white
CGG2ae19GBZ9nQrry5,40,40,0.0,0.0,white
CUMV5y3wUbOnWVj0a7,40,40,0.0,0.0,white
COpOa7PqPMzHew4T9,40,40,0.0,0.0,white
Cq4SFh1cI01skNO1lh,40,40,0.0,0.0,white
C8JGrz2VFtQABtmAk2,40,40,0.0,0.0,white
CU8WES212MxJJCZvS1,40,40,0.0,0.0,white
CDRbplw8O0dwV6ELf,40,40,0.0,0.0,white
CAvTGN1UPNBitloH1h,40,40,0.0,0.0,white
CE6YUr4SLT0DgFVGua,40,40,0.0,0.0,white
CD08lUhBYRBPmOLLf,40,40,0.0,0.0,white
CebZcq19GY2afl1FH2,40,40,0.0,0.0,white
CHOkjW15xt89tsOT52,40,40,0.0,0.0,white
CRW5ol2x5oBQgwSujg,40,40,0.0,0.0,white
Cf7P6a4ZCJG0ERDA42,40,40,0.0,0.0,white
C4cvPn4qM02sHSMT3k,40,40,0.0,0.0,white
Cr1PFB3RnzfBcTlOB2,40,40,0.0,0.0,white
Cd21Ez1TNzH9Ljil8b,40,40,0.0,0.0,white
CLhEZl6w7kbTjWOQb,40,40,0.0,0.0,white
CRTBNj2mkU6jKK5OB4,40,40,0.0,0.0,white
CFl6ZV3Cemqo6DCwd2,40,40,0.0,0.0,white
CZGmdP3IQJ4pHtmqO4,40,40,0.0,0.0,white
C60EKkN2yhfGTXDwc,40,40,0.0,0.0,white
C6vC4S3b3BY5AY0tPk,40,40,0.0,0.0,white
Cw1yBt4G6KAOJgnZYa,40,40,0.0,0.0,white
Cjk6Il4PhEGcJ6Y5gl,40,40,0.0,0.0,white
CxLnoO1ALsQssmk3Di,40,40,0.0,0.0,white
Cm5OPo1AQhdGl6EYwb,40,40,0.0,0.0,white
CZfQ5tJafPjTwRf4d,40,40,0.0,0.0,white
Cqz76k1YUFFCCetjT4,40,40,0.0,0.0,white
CEXTSd3o8Dpg7bSOfe,40,40,0.0,0.0,white
Cg1y8GHnC6tnEIz3a,40,40,0.0,0.0,white
CRj3wR1Lc1XwqhNNs4,40,40,0.0,0.0,white
CnFhIq4BIDSHKlxfdb,40,40,0.0,0.0,white
ClH11XSCIDY6hS4Cj,40,40,0.0,0.0,white
Cwzqo03CCaCAqfASqg,40,40,0.0,0.0,white
CdZk2R1eC25f1U5J4k,40,40,0.0,0.0,white
CmEYIiT7gMPTLn1M1,40,40,0.0,0.0,white
CP4bF03k2zF2ROzlIe,40,40,0.0,0.0,white
CSCXNA4lhawGLxJ3n9,40,40,0.0,0.0,white
CFAcvY24C2LmngC3c8,40,40,0.0,0.0,white
Cag5nj4hUJHbkpLSa7,40,40,0.0,0.0,white
CAjrJQ3GgcIhkyBi6h,40,40,0.0,0.0,white
CojGwC1ziVWtq6Wojf,40,,0.0,,white
CdAbkP1VvuNKYE0Pck,40,40,0.0,0.0,white
CjVukX3Zh9VRaX4SSc,40,40,0.0,0.0,white
CSwkKi1BUvcSEKVgvf,40,40,0.0,0.0,white
CSSF7c1enEaR95poy8,40,,0.0,,white
C4UmPY3hQU9JzgqXb7,40,40,0.0,0.0,white
C96k304pX0SVmlkFl8,40,40,0.0,0.0,white
CddqLy29d9ySqrZsw3,40,,0.0,,white
Cy7mM1463QioI1Sr1b,40,40,0.0,0.0,white
CgY3npyOvqOOFMjQ2,40,40,0.0,0.0,white
CnCd6U3Tivv9Gsbcsb,40,,0.0,,white
CemsRE3aSZdlUdWmzj,"40,517","40,748","0.0,0.02404","0.0,0.035033",white
C8k4Th1whw4Dnr8g89,40,40,0.0,0.0,white
ClehcaTlBsyHlefb1,40,40,0.0,0.0,white
CCxEoE1GgKlQcg25zh,40,40,0.0,0.0,white
Cjb9tc1uqVT88TGLMl,40,40,0.0,0.0,white
CgdT7745j1VPxDA903,40,40,0.0,0.0,white
Ctloh92umiDcjNg431,40,40,0.0,0.0,white
CUaobk2GQJ9Egi4Xe1,40,40,0.0,0.0,white
CTfyiI3d775ZAE3Aqj,40,40,0.0,0.0,white
CbZi4O3MThHVEzgWc,40,40,0.0,0.0,white
CCPuuW348TaAifocLg,40,40,0.0,0.0,white
CMjThp3LRSB2LDErb6,32,32,0.0,0.0,white
COGds436SSfOWqQ6ek,36,36,0.0,0.0,white
CK89Ur1lWXkdq15wHd,40,40,0.0,0.0,white
Cis3IB4O3D1biFuUGc,40,40,0.0,0.0,white
CgKojj4aKWqHrfzpS7,40,40,0.0,0.0,white
CFkLKg1eTnOai9IRqe,40,40,0.0,0.0,white
CsAkm419W9EGBDtse4,40,40,0.0,0.0,white
CaFeiM2Y7sFVHxNbA8,40,40,0.0,0.0,white
Cu5KWC3ChtvkFa32Ei,40,,0.0,,white
Cg0BNV2NJPzvBwvQdl,40,40,0.0,0.0,white
CXP679ya3PuPJvDhh,40,40,0.0,0.0,white
CMzuMj2xiMzIJRSkuc,40,40,0.0,0.0,white
Cv0rRf3WKtGPnU02Qg,"40,272","40,7288,7288,7288,7288,6000,7288,2568,4240,6440,872,7288,4360,7288,752,2944,896,7288,4320,1128","0.0,0.086962","0.0,0.68194,0.340015,0.340878,0.338401,0.00192,0.337819,0.000023,0.002191,0.337783,0.000017,0.00295,0.336208,0.000785,0.001943,0.000047,0.000013,0.336953,0.001015,0.000024",white
CowUl93Th1f0CkY602,40,40,0.0,0.0,white
CfVedF3pHPF9hWfn8h,36,36,0.0,0.0,white
CsVs0r3EwbBBqC7TDj,"40,344","40,1240","0.0,4.801724","0.0,0.021275",white
CGfwGi4qG4oDk1Sihb,40,40,0.0,0.0,white
CUwtvx1CZUPtIcwF9,40,40,0.0,0.0,white
CE8pqvwXKFeRTYEZg,40,40,0.0,0.0,white
CfsEXBAgB4B1Ogmjh,40,40,0.0,0.0,white
CUQswNvQx4npcI61k,40,40,0.0,0.0,white
CL3SBo1LZyDATkaLU6,40,40,0.0,0.0,white
C5ZyeRs9OE8HtLng,40,40,0.0,0.0,white
CqxCtt1WVPQvgbRNVe,"40,288","40,984,32","0.0,2.941207","0.0,0.123799,0.0",white
CRN45E3nc2J4R0Sxb2,"40,832","40,1320","0.0,11.832811","0.0,0.334768",white
Cb8ogZ1C2NF0V9VX66,40,40,0.0,0.0,white
CuuPGS34KYrP3cMSfa,40,40,0.0,0.0,white
C3H78py3b7bZsZ01e,40,,0.0,,white
Cg2BXwRobK5bTPyJ,40,,0.0,,white
CMWknw4QTeC3hJ0Ynk,40,40,0.0,0.0,white
C01yNm2kVpUpC0LcGj,40,40,0.0,0.0,white
Co8BZt3S9WjKsUZ5O9,40,40,0.0,0.0,white
CnIRfd2KHhzdEB84yi,40,40,0.0,0.0,white
CbkSjJ1vyvzRmNnpZf,40,40,0.0,0.0,white
CZA2q92f9XFvye9fUb,40,40,0.0,0.0,white
CJEAzE4SfUlHnrk78k,40,40,0.0,0.0,white
C2LzNl4tWD7fyf2Nch,36,36,0.0,0.0,white
CaQxeoOWl7oNrXpQg,40,40,0.0,0.0,white
CE9rcc4iPszcXSOUlf,"40,256","40,384","0.0,0.2616","0.0,0.25641",white
CEvTLq3Ud2bit2NJ9c,40,40,0.0,0.0,white
CfGC7o2hE8W2D1ixr1,40,40,0.0,0.0,white
C9kaby3xkjaXYXxbl1,40,40,0.0,0.0,white
CvbE8l2SMMWKGpMYx,"40,240","40,16408,16408,3272,16408,12144,16408,16408,7976,16408,8072,16408,16408,7976,16408,8072,16408,16408,7976,16408","0.0,0.268108","0.0,0.155401,0.049305,0.013579,0.038374,0.034724,0.154765,0.050738,0.027713,0.040103,0.024701,2.550091,0.028365,0.014073,0.038786,0.015973,1.423901,0.029205,0.009988,0.034308",white
CoAdpYjEuZeqhsDnk,40,40,0.0,0.0,white
C8oqhj2B0ZZkqDT6kb,40,40,0.0,0.0,white
CaikSk1BdAN8tssnrg,"40,26",40,"0.0,0.006294",0.0,white
CBjrQY2wGY2DBB2663,"60,698","60,319","0.0,0.040089","0.0,0.029752",white
Co2Kbt2FRy3b8sHzjb,40,40,0.0,0.0,white
CmnRLHwC9mtiy9v0f,40,40,0.0,0.0,white
C0WQq1ghLBn1iUFdf,40,40,0.0,0.0,white
CXZty82UrKG9APZOyj,40,40,0.0,0.0,white
CoCF8U14eQu6d1akU2,40,40,0.0,0.0,white
Cr9RqK3TQaPWd2amDh,40,40,0.0,0.0,white
CtTgaavoWSNA7DNWl,40,40,0.0,0.0,white
CjKFDi39bhaQohHGtb,40,40,0.0,0.0,white
CvxasRAgy7Dts7E48,40,40,0.0,0.0,white
CVUu9o2mqUaQW1R1k,40,40,0.0,0.0,white
C94zW910aSW0Iy2Ni5,40,40,0.0,0.0,white
CJhDou222ad4TkT4gb,40,40,0.0,0.0,white
CHyIuV3b4P0KYx4C35,40,40,0.0,0.0,white
CYpvET3s2yMIr7CZ46,40,40,0.0,0.0,white
CQWQXp1TzMd3drRlnf,40,40,0.0,0.0,white
CNXuAIIM5aiH3O9ag,40,40,0.0,0.0,white
Cmukgj38jhKlW5WN8g,40,40,0.0,0.0,white
CWNStfmUe5sEYxjr8,40,40,0.0,0.0,white
CJh2tL3s3SPXkbHDQk,40,40,0.0,0.0,white
C8yzXt3eafJwsZ19B4,40,40,0.0,0.0,white
CJWIgI19HwI5gSPMw5,40,40,0.0,0.0,white
CiortL2txloSjr51xb,40,40,0.0,0.0,white
CvghTQ3mg3x94xdUg5,40,40,0.0,0.0,white
CXuFZT3r4urxsi2oLa,40,40,0.0,0.0,white
CUn7yW2A9ll12Zvq5,40,40,0.0,0.0,white
CrOKU18CufrpFaLw3,40,40,0.0,0.0,white
Chc9Hi4zt5fUKKpG3d,40,40,0.0,0.0,white
