uid,orig_spl,resp_spl,orig_spt,resp_spt,label
CG9SEqrS7qxvgkCud,"76,3692,3786,3776,26","40,4277,5432,4278","0.0,0.218349,0.633189,0.586484,4.66991","0.0,0.11404,0.093387,0.09844",4-kali
CTDmnZ3JNPyfbAkVF4,"76,3692,3699,3776,4090,3586,5010,4328,5132,26","40,4249,5436,5334,9475,938,5089,4635,5322","0.0,0.097685,0.348691,0.506734,3.335406,0.274305,0.336026,0.449609,0.170509,0.329074","0.0,0.242726,0.118486,0.122867,0.034173,0.038028,0.08259,0.039685,0.059911",4-kali
CjNNaLUJvmmsqFMX3,"76,26","40,26","0.0,0.436367","0.0,0.075677",4-kali
CVzgey4LJ36nUmoUii,"40,26","40,26","0.0,5.505722","0.0,0.014244",4-kali
C3sbmtl6vo699sXwe,"40,152,33,41,26","40,76,33","0.0,0.16297,0.017196,30.104847,0.108748","0.0,0.000019,0.116398",4-kali
CHYFoI30Ho9GEPSJL1,"40,26","40,26","0.0,5.506376","0.0,0.042053",4-kali
CjnAlN1G5F4jSwuEl5,"48,1016,1016,32","48,736,736","0.0,0.18901,0.264067,5.725504","0.0,0.135538,0.212704",4-kali
CFKBvC3Jo3fw4fx4B,"48,32",48,"0.0,5.507825",0.0,4-kali
CralV528rfVGK0xAq5,"48,32",48,"0.0,5.512764",0.0,4-kali
Cn3Bil2pTjmSMUeD7l,"48,1016,1016,32","48,736,736","0.0,0.110003,0.364109,5.995923","0.0,0.148535,0.163322",4-kali
Cp5i5q1HkRiUtLWWyi,"64,640,48","64,736,48","0.0,0.075793,0.238344","0.0,0.158672,0.164015",4-kali
CiEuL64J6Ptjr8U6Z3,"40,26","40,211,26","0.0,5.506263","0.0,0.099171,0.000059",4-kali
C9tZtv1QvGrxrZLlSb,"76,26",40,"0.0,5.514748",0.0,4-kali
Cr681NiGRsrbdmNLf,"76,26",40,"0.0,5.507715",0.0,4-kali
CNhRf22AGzRwtDuZ1l,"64,48",64,"0.0,5.513956",0.0,4-kali
Cg5wJs2nUgw3lhmlB,"40,1247","40,1265,26","0.0,0.105164","0.0,0.21213,5.370592",4-kali
CJAZbM3I8kgCC2h3Ge,"40,1230,1240","40,1257,1261,26","0.0,0.012157,0.290262","0.0,0.24328,0.392867,5.921267",4-kali
CbsqsF17Xtf3u9l1y3,"40,824,26","40,518,717","0.0,0.252278,3.410618","0.0,0.167871,0.000907",4-kali
CmEQZZy1FkX236o88,"40,1402,26","40,276,59","0.0,2.084672,0.186044","0.0,0.029456,0.0",4-kali
CSDoV51feiQCt5OEZc,"64,48",64,"0.0,4.843889",0.0,4-kali
CsmsCyxtfsWxMdBjk,"40,26",40,"0.0,4.844146",0.0,4-kali
CxqmWE4oNWYoHeOYPl,"40,152,33,41,26","40,51,37,33","0.0,0.055876,0.120332,0.065149,0.079011","0.0,0.00582,0.00001,0.005159",4-kali
CURVkY30RphUUuS5Na,"40,26","40,211,26","0.0,5.979432","0.0,0.101598,0.000036",4-kali
CYH3bZ29HpXc1D5kO8,"76,562","40,635,26","0.0,0.207803","0.0,0.087781,4.99692",4-kali
CsAeVw1n7SWZMTnCc8,"40,727","40,311,26","0.0,0.140144","0.0,0.27394,9.971611",4-kali
Ck1p7EZwNk8A9Lm33,"76,464,26","40,364","0.0,0.065643,4.009845","0.0,0.030573",4-kali
CkerzJ1CBaZeqv9rte,"40,24",40,"0.0,5.11007",0.0,4-kali
CRJhh54kY4apGw9Vg2,"40,152,33,41,26","40,54,26","0.0,0.002192,0.033665,0.002871,0.033389","0.0,0.016222,0.016512",4-kali
C8V4F81Vl9K5XrNt65,"40,152,33,41,41,41,41,26","40,76,33,41,41,41,41,26","0.0,0.002882,0.000524,58.416307,58.316558,58.411392,5.247093,0.036086","0.0,0.00063,0.006375,0.115343,0.117319,0.116757,0.076693,0.000629",4-kali
CNBBxJ9oFXMkxINW,"40,26","40,26","0.0,5.489091","0.0,0.024278",4-kali
CWs2Dc3h50ckC7tdK4,"64,1344,1424","64,1920","0.0,0.01348,1.195074","0.0,0.119581",4-kali
C8sRIG22TfmaNAnVl,"64,48",64,"0.0,4.833901",0.0,4-kali
CTmxGY398osD5G1qM7,"40,1019,994,859,26","40,253,253,253,26","0.0,0.077972,4.492956,2.963205,0.101617","0.0,0.070333,0.114927,0.004522,0.111794",4-kali
CsvSlN26yzK1rKg2Cf,"40,26",40,"0.0,5.056837",0.0,4-kali
CLHiIe30aqOl79zHo6,"40,26","40,211,26","0.0,5.027119","0.0,0.024305,0.000561",4-kali
CCUUjj2ePfV7jkW6H4,"64,1328,1440,560,560,624","64,1904,3328,464,464,464","0.0,0.008941,1.257016,0.767755,0.021149,4.949215","0.0,0.119507,0.041668,0.033698,0.032852,0.425661",4-kali
CgJVq91TD3qGCZf5jj,"40,152,33,41,26","40,76,33,41,26","0.0,0.002902,0.000142,0.377274,0.022713","0.0,0.000635,0.00001,0.091678,0.001065",4-kali
CA8FPk2HK9qKoY2Uli,"76,3776,3781","40,4277,5428,26","0.0,0.114069,0.887107","0.0,0.134959,0.139992,9.991199",4-kali
CDoNNg4uiILLnh0Yw4,"76,3776,3776","40,4278,5338,26","0.0,0.120483,0.884252","0.0,0.133692,0.138987,9.998734",4-kali
CFnHyh3AS85Adjid3f,"76,3786,3776","40,4249,4250,26","0.0,0.112059,0.887152","0.0,0.134554,0.162219,9.999605",4-kali
CTuJ5d2SGTwo6KhUYg,"40,26",40,"0.0,5.43273",0.0,4-kali
CwgIqu1iJcAZCgMtGd,"40,26","40,26","0.0,5.449014","0.0,0.022061",4-kali
CphEZ8F9mJZvQ1zCa,"40,152,33,41,26","40,51,37,33","0.0,0.002902,0.051478,0.011799,0.033901","0.0,0.000658,0.000011,0.006475",4-kali
CSlyLo1LJWV59o7Kn3,"40,26","40,26","0.0,5.013899","0.0,0.105284",4-kali
CY0Tya41urrxdfWeM4,"40,26","40,26","0.0,5.985217","0.0,0.013409",4-kali
CTLoJIFsHULrA3ym4,"40,26","40,26","0.0,5.984623","0.0,0.013627",4-kali
CXkra03ZJxci6KPPO3,"76,26",40,"0.0,5.804556",0.0,4-kali
C3EaDN3IS6te3ugBnl,"40,152,33,41,26","40,51,37,33","0.0,0.018526,0.077014,0.330466,0.092626","0.0,0.016263,0.000037,0.004624",4-kali
CfHoGL28nljElKruW4,"40,152,33,41,26","40,51,37,33","0.0,0.003246,0.093426,0.447044,0.093024","0.0,0.00124,0.000663,0.007425",4-kali
CF3uOE1Ak9JWmPnDqd,"40,26","40,26","0.0,5.331722","0.0,0.108505",4-kali
CtH6ML2If2H1elUaa3,"40,152,33,41,26","40,51,37,33","0.0,0.060138,0.076245,0.458525,0.052863","0.0,0.008151,0.000021,0.004629",4-kali
Cz3lXF2kzPjwueBlh8,"40,152,33,41,26","40,54,26","0.0,0.003047,0.04179,0.648245,0.052751","0.0,0.011428,0.015124",4-kali
C6komv4qk4z4qyMJ59,"40,3102","40,868,26","0.0,0.364163","0.0,0.335052,14.994462",4-kali
Cckru72kXIAIZPj4th,"40,3100,3002","40,868,868,26","0.0,0.174236,0.404179","0.0,0.418953,0.314012,14.995358",4-kali
C7KMzhoCytsPzpXW8,"40,3002","40,868,26","0.0,0.116437","0.0,0.285234,14.949194",4-kali
CZpJpK2NGpqzLqj0nl,40,"40,51,37",0.0,"0.0,0.048281,0.000019",4-kali
COpa6f3AUf3014cth2,"40,704,704","40,294,294,26","0.0,0.029676,0.16405","0.0,0.065604,0.123303,60.832692",4-kali
CgNR3F20c0NHM1iRPk,"40,3102","40,868,26","0.0,0.361186","0.0,0.26176,14.995533",4-kali
CGybAA1tToL68p0Q07,"40,152,33,41,26","40,54,26","0.0,0.002875,0.041264,0.702012,0.024595","0.0,0.000724,0.029864",4-kali
CbBEIA4djl5ESkRfg5,"76,3776,3783,4090,5007,4328,5134,3541,3541","40,5340,5432,9474,5090,4636,5323,849,850,26","0.0,0.108887,0.869029,3.075694,0.402774,0.316597,0.384219,0.66073,0.323391","0.0,0.154197,0.141093,0.075656,0.06792,0.060894,0.069467,0.041042,0.042264,10.000994",4-kali
CeLAe14FB0T6r3ErZ9,"64,48",64,"0.0,5.370682",0.0,4-kali
Cr8bFdVGkAvgRMGrh,"40,26","40,26","0.0,5.88261","0.0,0.121707",4-kali
CsuULiQdogNxFS6qj,"64,2016,48","64,1408,704","0.0,0.004479,0.019088","0.0,0.326686,0.003494",4-kali
CMRsPBIWZoAkp8PMl,"64,2016,48","64,1408,800","0.0,0.015376,0.019118","0.0,0.246844,0.000035",4-kali
CqUufB3wjJeL7p8Oe6,"64,2016,48","64,1408,592","0.0,0.007498,0.037038","0.0,0.243275,0.001364",4-kali
CanG5S3q7dVYbAKWr6,"64,2016,48","64,1408,560","0.0,0.003471,0.018973","0.0,0.795957,0.001395",4-kali
COuaZr3mOFkl98KMea,"64,2016,48","64,1408,816","0.0,0.0113,0.020644","0.0,0.466793,0.000034",4-kali
Crb7Uu4075KorMOIh2,"40,1326,26","40,276,59","0.0,0.010033,0.029879","0.0,0.034269,0.0",4-kali
CzAFjz2QVE4GYKtK35,"96,576","64,352,48","0.0,0.019398","0.0,0.034937,0.000706",4-kali
CnrVR81qr1U0EIs9B1,"40,474,26","40,438","0.0,0.005533,115.146977","0.0,0.393054",4-kali
CZbfJ12FyY60M5R3Oi,"40,26","40,26","0.0,5.414423","0.0,0.016291",4-kali
CornEu2apx8Z7Zasi1,"40,26","40,26","0.0,5.414398","0.0,0.097806",4-kali
CpdB0D1HF2YrWPIuv7,"40,26","40,26","0.0,5.414107","0.0,0.098432",4-kali
C8rYdS2bQYMK0vMF46,"40,26","40,26","0.0,5.414018","0.0,0.101749",4-kali
C6nbix2cBXzTgJye0e,"64,1728,48","64,1376","0.0,0.005623,0.041117","0.0,0.12516",4-kali
CzQ2U81OHtMaWRKmSc,"40,428,462,431,498","40,13215,533,561","0.0,0.189245,1.040065,0.478757,2.25805","0.0,0.063441,0.056979,0.338178",4-kali
C5SYs3S8gm4uaoYI5,"40,152,33,41,26","40,64,33","0.0,0.006838,0.024901,0.566511,0.039322","0.0,0.012126,0.011202",4-kali
CgKu1z45NMAWPUNJSb,"40,152,363,136,120,145,128,116,114,111,122,147,137,127,132,138,127,127","40,64,33,1393,1393,1393,1393,1393","0.0,0.013465,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.003146,0.0,0.0,0.0","0.0,0.000044,0.007164,0.015591,0.000039,0.000025,0.000006,0.00001",4-kali
CJXI202j9blouGiht1,"64,1728,48","64,1360","0.0,0.016343,0.026079","0.0,0.125963",4-kali
CEZHUs2KJWrPFQ6zcl,"64,384","64,256,48","0.0,0.000413","0.0,0.140132,4.993987",4-kali
CLTp8g3rUAxftuu0Q5,"40,490,781,26","40,294,426,26","0.0,0.00179,0.037576,0.764604","0.0,0.011422,0.057039,0.044834",4-kali
CYLKcopWjUovPfpth,"40,744,944,26","40,237,237,26","0.0,0.002358,2.442122,9.538752","0.0,0.103983,0.109548,0.101492",4-kali
C6u50k3AtHevs1NUik,"64,672,48","64,288,48","0.0,0.002611,1.59031","0.0,0.135537,0.133783",4-kali
C6mZRs4YxbF8Cr5Dbe,"64,448","64,416,48","0.0,0.000366","0.0,0.13985,4.998076",4-kali
CKCyAn4gqq9NkMsWl7,"40,26",40,"0.0,5.511258",0.0,4-kali
C4QhOD2HofTgZXFoWl,"40,26",40,"0.0,5.57749",0.0,4-kali
C5b85GJzoveGkfeei,"96,592,48","64,592,48","0.0,0.00063,0.025897","0.0,0.037689,0.000687",4-kali
Ca5iSQ1vq0JBsKygE3,"40,633","40,514,26","0.0,0.045547","0.0,0.106203,0.000008",4-kali
CrBmJE2olwZXKrlVtk,"76,501,26","40,413","0.0,0.009001,0.215267","0.0,0.02924",4-kali
CsLTX43TAR5JDvLAw3,"40,449","40,684,26","0.0,0.005615","0.0,0.008869,0.0",4-kali
CvIEUg2KixJcvcZ5D3,"40,719,26","40,262","0.0,0.029403,0.037148","0.0,0.039731",4-kali
CTnAIF6pSeQiC1jD4,"40,26","40,26","0.0,0.00999","0.0,0.003896",4-kali
CAhBB24TjqKVGuL8ob,"40,26","40,26","0.0,0.020403","0.0,0.008822",4-kali
CW4rJo3JKpw3lSM7Uj,"40,26","40,26","0.0,0.52129","0.0,0.011361",4-kali
CZMj1z1tOssvzYf4i6,"40,1286,26","40,473,26","0.0,0.002223,1.549811","0.0,0.032993,0.012992",4-kali
CWt8Im3fo1kfBAHk3,"40,1162,26","40,637,26","0.0,0.099572,20.816691","0.0,0.128414,0.01323",4-kali
CS0HEs1tsMwfDXytPa,"40,26","40,26","0.0,0.485256","0.0,0.01916",4-kali
CGDQJj38n3bT7lFrKg,"76,497,26","40,468,26","0.0,0.028342,14.864053","0.0,0.033097,0.045928",4-kali
CI3LFm46nI1U05hHjc,"40,523,26","40,988,26","0.0,0.102459,16.082808","0.0,0.117976,0.107375",4-kali
CvWK9T3poP320LZQF4,"40,722,26","40,294,26","0.0,0.045671,1.186754","0.0,0.050855,0.113795",4-kali
Cz3Ijq2fUNAUhoUpX6,"64,1776,48","64,1408,48","0.0,0.018289,0.05041","0.0,0.142715,0.00132",4-kali
C7ZwRO3a04Vz1eyuX5,"40,1402,26","40,585,26","0.0,0.031942,0.143685","0.0,0.036619,0.016543",4-kali
CLRLID4pwUksKDcrD1,"64,1776,48","64,1408,64","0.0,0.004587,0.036662","0.0,0.11869,0.000893",4-kali
CNzsrTTjPBLRfPrP1,"64,1776,48","64,1408,64","0.0,0.005194,0.036429","0.0,0.119546,0.000051",4-kali
CGM9BF4OFEGHyAddFf,"40,26","40,26","0.0,5.086405","0.0,0.024304",4-kali
C8qKTO1VC9G0MR24nk,"64,672,48","64,288,48","0.0,0.002447,0.567915","0.0,0.147658,0.13909",4-kali
CoJxLT3REQIYJwQkrb,"40,1162,26","40,637","0.0,0.105796,20.783222","0.0,0.162024",4-kali
ChstHf8wrOEx3hYz1,"76,746","40,633,26","0.0,0.002697","0.0,0.107279,0.000006",4-kali
CWqz7s3NypqmHPMpdi,"40,26","40,26","0.0,3.910425","0.0,0.035071",4-kali
Cj5S3s3ZuOcvOeOB5k,"76,446,604,26","40,551,365","0.0,0.000038,0.683877,2.263962","0.0,0.034022,0.030723",4-kali
CeyYuHyHRkA7ViTV8,"40,26","40,26","0.0,3.531975","0.0,0.04062",4-kali
CTqeuo1yTeUUrTPaeb,"40,26","40,26","0.0,3.382276","0.0,0.043043",4-kali
CpC9yD3TC2TF7So7Rc,"40,26","40,26","0.0,3.382675","0.0,0.042943",4-kali
Ch8dUQVBrdeVqyaYl,"40,26","40,26","0.0,3.176738","0.0,0.043939",4-kali
CIUC8j4p0IeGMupdxf,"40,1206,26","40,543,39,9136,26","0.0,0.068568,20.1873","0.0,0.327283,0.000053,0.002808,0.122512",4-kali
CKl8E53kwqQRkSrrRg,"64,688,48","64,560,576","0.0,0.36024,22.547309","0.0,0.47522,0.000016",4-kali
CLFUVFARWBtmh9uld,"64,704,48","64,560,576","0.0,0.359472,22.688994","0.0,0.333372,0.000355",4-kali
CRtqJ31rdSpc2eFVch,"40,24,520,24,520,24,552,24","40,368,336,288","0.0,0.310023,0.0,0.040293,0.0,2.209011,0.0,17.011435","0.0,0.034603,0.133504,0.038779",4-kali
Clr8IUjip2EAQhKN2,"64,704,48","64,560,576","0.0,0.188153,23.169154","0.0,0.222571,0.000461",4-kali
CvvThd3PTepQuTOQSe,"76,2630,2630","40,790,790,26","0.0,0.021332,0.683409","0.0,0.028651,0.028848,0.997399",4-kali
CMoaIO1lgeULKjugT8,"64,704,48","64,400,96","0.0,0.195161,23.02852","0.0,0.352805,0.000585",4-kali
Cm7kxy4TfbiiU7HXya,"40,813,862,823,26","40,525,545,556,26","0.0,0.005781,0.267238,0.547504,0.312695","0.0,0.187283,0.19181,0.192547,0.198553",4-kali
C5VvPn1Dt8c5AkV7Ae,"76,519,26","40,364","0.0,0.024249,3.32762","0.0,0.037038",4-kali
C4I1Qr3puMMdcinD7,"40,4211,26","40,557,26","0.0,0.011178,2.392378","0.0,0.463651,0.111145",4-kali
CbaI5J1q97MuJ0Wz1h,"40,2097","40,11704,16383,7470,26","0.0,0.008173","0.0,1.78232,0.107374,0.112067,11.196468",4-kali
CCFgUF1HE1caW8rmjc,"40,1448,26","40,1101,26","0.0,0.019052,17.291044","0.0,0.058934,0.084648",4-kali
Cp7xzQ13TlaSxLTysh,"76,950,866,866,26","40,2211,399,399","0.0,0.002856,0.054554,0.103231,4.501519","0.0,0.400175,0.358149,0.110951",4-kali
CpL0LH3NIKBsoI0327,"40,849,26","40,494,26","0.0,0.039202,0.370992","0.0,0.181877,0.224188",4-kali
CO1gt04wnTwv5t97pg,"40,26","40,26","0.0,5.1462","0.0,0.015086",4-kali
CKqWps3W4uhNFEBZ8c,"76,948,26","40,2210","0.0,0.008812,4.902855","0.0,0.530829",4-kali
CNGaJnIGqlbNUhSt3,"76,949,26","40,2210","0.0,0.006103,5.194931","0.0,0.241798",4-kali
C3kcN61EeptdfHSdZb,"76,948,26","40,2210","0.0,0.006372,5.093712","0.0,0.343102",4-kali
CWqP6rX7J4GJOYd48,"64,1984,48","64,576","0.0,0.004818,0.014815","0.0,0.122788",4-kali
CBbBfJ3XyR8xRfWB98,"40,691,776,776,776,776","40,525,526,526,526,526,26","0.0,0.386417,0.125891,0.080239,0.170641,0.124761","0.0,0.045949,0.046186,0.045201,0.042035,0.052512,2.113917",4-kali
CwCefx3rbBjUo21QZd,"40,789,26","40,712,26","0.0,0.102941,0.87806","0.0,0.120825,0.102254",4-kali
Co9cQsYW7sWD3rvLj,"64,4304,48","64,1296,288","0.0,0.014801,5.648999","0.0,0.111875,0.000788",4-kali
CVRxUp2YY0cTnhQBz6,"40,26",40,"0.0,5.568927",0.0,4-kali
CLN8nU9YDlmM0P0b6,"64,48",64,"0.0,5.774748",0.0,4-kali
C8Yv4rUvn5MNFN1jc,"64,4304,4304,4320,48","64,1408,1344,1488,96,1488,96","0.0,0.008781,0.049702,0.036584,5.337389","0.0,0.148493,0.002189,0.176729,0.000011,0.186207,0.000029",4-kali
Ce8pN64ySIZGk7lFGf,"40,440,26","40,548","0.0,0.004598,115.987068","0.0,0.00817",4-kali
Cm1fJp4QKvFLUpYagc,"40,26","40,26","0.0,0.209742","0.0,0.014248",4-kali
CdvwZo3fGT9G9ZcOw2,"40,26","40,26","0.0,0.303035","0.0,0.014123",4-kali
CS9hrB4JeQLP15Xdx1,"40,361,389,389,26","40,683,708,708,26","0.0,0.124567,0.07894,0.058266,18.45286","0.0,0.014977,0.016271,0.020479,0.019803",4-kali
CFq76KAVuSMgqTxo1,"40,26","40,26","0.0,0.214504","0.0,0.033781",4-kali
CgXEMr3pM6HdRJp6n,"64,464,48","64,3904","0.0,0.143817,0.186308","0.0,0.128858",4-kali
C3mkFQ3Lt75sfl1Xv3,"76,2630","40,790,26","0.0,0.023251","0.0,0.014108,1.003403",4-kali
CL9PKI1wnW183IwSGh,"40,896,26","40,553,217,29,26","0.0,0.002874,12.977947","0.0,0.015056,0.000037,0.000005,0.123973",4-kali
CHfSWl4Xk06W4bW5C2,"40,653,653,653,653,26","40,300,300,300,300,26","0.0,0.005097,0.192513,2.414058,0.658962,0.114569","0.0,0.010241,0.200645,0.194804,0.231969,0.185339",4-kali
Cb4XUdt4M7z49EuZ9,"40,152,33,41,26","40,51,37,33","0.0,0.050503,0.09706,0.561644,0.34135","0.0,0.005533,0.000574,0.005802",4-kali
C8yAwc2Z7ryDFV95xj,"40,152,33,41,26","40,64,33","0.0,0.133271,0.002221,0.537174,0.341358","0.0,0.000673,0.020313",4-kali
CnHgjZ1BgEOLucRKt2,"40,152,218,33","40,64,33","0.0,0.203431,0.031754,0.0","0.0,0.00004,0.019889",4-kali
CaBOVB1lfI3dQ3K4p7,"40,26","40,26","0.0,5.031476","0.0,0.227198",4-kali
Cdg7GN3HxkXPl1uwv7,"40,770","40,915,26","0.0,0.004011","0.0,0.002573,5.000658",4-kali
CjXPAI3nbFx1Ehh9F5,"40,776","40,526,26","0.0,0.229464","0.0,0.095742,2.329339",4-kali
C7m4yv4VsPzB3ZoVy4,40,"40,26",0.0,"0.0,2.447401",4-kali
CBMmUZ3OVEhb2BqWn2,"40,1570,776,776,776","40,526,526,526,526,26","0.0,0.283535,0.355474,0.000372,0.339029","0.0,0.052777,0.072982,0.05903,0.094958,2.332263",4-kali
C9gYbNf5ZlTvnNUU,"40,776","40,526,26","0.0,0.229209","0.0,0.096891,2.330184",4-kali
C2XFmP1BgtOHhxV0Jj,"40,776","40,526,26","0.0,0.307007","0.0,0.048904,2.094027",4-kali
CbghD440Eh6plKN4Ng,"76,26",40,"0.0,5.231691",0.0,4-kali
COuvPj42gB80nEp2n,"64,640,640,48","64,464,464","0.0,0.000322,3.606871,15.15587","0.0,0.03758,0.036687",4-kali
Cdz8mY31hdh6crMS9e,"40,691,1568,1979,776,1567,1979,776,776,776,691,691,1580,776,776,1979,1979","40,525,526,526,526,526,526,526,526,526,525,525,526,526,526,526,526,26","0.0,0.005325,0.026071,0.288177,0.190663,0.113648,0.016098,0.126446,0.193784,0.091472,2.296063,0.343578,0.079194,0.315835,0.000329,0.40086,1.112268","0.0,0.006909,0.05919,0.051294,0.044097,0.043385,0.041881,0.043491,0.045345,0.048566,0.059065,0.059521,0.046223,0.067804,0.055124,0.062322,0.051507,2.782538",4-kali
Cz1bA64QxWNM2rVQy3,"64,2448,48","64,848","0.0,4.034854,15.906703","0.0,0.167829",4-kali
C44TTt2HwSEuAlZPCh,40,"40,26",0.0,"0.0,5.004545",4-kali
CBXZG72VJswGOG2bg5,"40,26","40,26","0.0,5.107919","0.0,0.135305",4-kali
CL8sXy1KVrRka3mi92,"40,152,358,33,41,41,641,41,41,124,41,41,41,41,26","40,76,33,37,174,41,41,37,118,41,41,37,118,41,41,41,41,26","0.0,0.469382,0.003357,0.053308,58.426919,59.350128,10.215055,58.776095,58.107068,32.096499,58.383428,58.641478,58.669181,4.213458,0.039694","0.0,0.000037,0.113652,0.010181,0.089893,0.39704,0.43449,0.181313,0.052102,0.223564,0.172739,0.217026,0.029416,0.17418,0.171855,0.17702,0.256643,0.000049",4-kali
CaMlskbaFsBUZTqTc,"40,575,740,591,606,615,574,574,587,593","40,585,465,548,600,356,612,384,452,299,67,342,299,67,299,67,26","0.0,0.253477,0.675874,0.376148,0.299847,0.647633,0.556816,0.025679,0.253436,0.386433","0.0,0.040107,0.000029,0.075684,0.034891,0.000015,0.064018,0.000039,0.034115,0.03149,0.000042,0.038956,0.04343,0.000714,0.030234,0.0006,29.998803",4-kali
COMoSc2e4JZr2RGvE6,"40,574,586,590","40,342,342,342,26","0.0,0.823307,0.513712,0.202134","0.0,0.03213,0.046755,0.044874,30.000825",4-kali
CeIur92TpdHAzmB3q7,"76,26","40,26","0.0,5.250364","0.0,0.0353",4-kali
Cv14A74z06LhzU0mTf,"76,26","40,26","0.0,5.107288","0.0,0.042155",4-kali
Cfksjs3lIdYEb2F9kj,"40,26","40,26","0.0,5.478479","0.0,0.130959",4-kali
C2K0xe2re3ayIUP6Tg,"40,26","40,26","0.0,5.478481","0.0,0.131935",4-kali
CyQla90PB9eWPprN5,"48,32,544","48,384,32","0.0,0.012011,0.0","0.0,0.141778,60.450861",4-kali
CeD6L24EAdhQbAazq3,"40,859,930,955,864","40,253,253,253,253,26","0.0,0.002474,4.92902,1.368852,9.081167","0.0,0.106413,0.109186,0.108037,0.135904,10.232626",4-kali
COneXg1L7ZeqNMzWFg,"40,26",40,"0.0,5.189116",0.0,4-kali
CJPooj1IZJ5QqlMlg,"40,152,272,33,134,41","40,64,33,1025,246,41,26","0.0,0.179295,0.0,0.006399,5.464591,0.016001","0.0,0.000012,0.123623,0.006654,0.163586,34.094384,0.00003",4-kali
CmJyLh40Jq4EFw8q23,"76,4719","40,488,26","0.0,0.010333","0.0,0.049369,64.995703",4-kali
C71JZr2lyOL9Oru2g4,"40,26","40,26","0.0,4.935114","0.0,0.117209",4-kali
CaHbod583PXUcsT68,"40,26","40,26","0.0,4.996558","0.0,0.015438",4-kali
CtyVkw3td9FWPyFXY7,"40,26","40,26","0.0,5.869237","0.0,0.125038",4-kali
C36UBps5wKa6t3x03,"76,26","40,26","0.0,5.759545","0.0,0.300659",4-kali
CmtEeD1nu2jOXXt191,"40,664,26","40,1346,26","0.0,0.004938,18.978151","0.0,0.009216,0.85942",4-kali
CGFMTy4gATnWMNy3P5,"40,152,33,41,41,41,41,26","40,51,37,33,41,41,55","0.0,0.013916,0.033302,58.059682,58.714956,21.76649,0.000238,0.00017","0.0,0.000022,0.000008,0.010983,0.019688,0.043458,0.11355",4-kali
CvZmky22g7aLWSHdbb,"40,152,819,33","40,51,37","0.0,0.254279,0.0,2.393841","0.0,0.535618,0.000018",4-kali
CiehKp1hBhbyDbqx9a,"40,671,26","40,460,1528,26","0.0,0.049523,115.809857","0.0,0.195592,0.002838,0.654538",4-kali
C9EHRE3YJGa5GiTV0f,"40,698",40,"0.0,0.075234",0.0,4-kali
CEJhPe3grB88sEXJLa,40,"40,51,37",0.0,"0.0,0.674112,0.000035",4-kali
CQdkAs4Pb0G7W5UqPe,"40,152,223,33,41,1844,41,351,316,327,41,330,328,332,41,102,41,828,41,312","40,51,37,33,287,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413","0.0,0.062617,0.005172,0.004806,0.085382,0.466606,0.480178,0.062559,0.035859,0.0,0.081809,0.140321,0.091435,0.0,0.109821,22.03693,0.115957,1.163535,0.372476,0.094327","0.0,0.049451,0.000008,0.002641,0.010633,0.000019,0.000011,0.000009,0.000011,0.000009,0.000012,0.001609,0.000037,0.000013,0.000011,0.000024,0.000031,0.000014,0.021604,0.000022",4-kali
CgoLVa180tCPoB1Kac,"40,152,33,278,110,41,41,41,41,41,26","40,51,37,33,253,186,41,50,183,41,41,55","0.0,0.101303,0.023124,0.635321,0.002946,0.000399,58.989979,34.130907,5.111955,0.041417,0.000223","0.0,0.012287,0.0007,0.005148,0.009464,0.000013,0.000008,0.002259,0.000023,0.004412,0.152326,0.049212",4-kali
C2CcAI3SK8gkLjAtGl,"40,152,214,33,41,41,41,41,41,26","40,51,37,351,33,1281,41,41,41,55","0.0,0.025007,0.0,0.059604,0.063157,58.583787,10.719484,5.104796,0.055679,0.000141","0.0,0.000007,0.000003,0.012297,0.000031,0.000009,0.000028,0.03016,0.159466,0.057747",4-kali
CTxMkx3jkTnQ4iDnYa,,40,,0.0,4-kali
CM3lM8yCnsnAPWNp,"64,576,48","64,784","0.0,0.05379,115.263756","0.0,0.111279",4-kali
CjuQOe2oRU4QTFcQCl,"64,1312",64,"0.0,0.009527",0.0,4-kali
CeF3Qk1qm81auruQp4,"40,152,523,33,41,41,41,101","40,51,37,33,238,1413,234,41,41,41,68,1413,266","0.0,0.002887,0.0,0.0146,0.000227,58.420974,58.196489,16.276495","0.0,0.001575,0.000659,0.006336,0.360546,0.001714,0.000036,0.000006,0.004519,0.003712,0.390297,0.000011,0.000012",4-kali
CTUrkuzHbWJ49pUma,"40,152,33,311,41,41,232,41,78,41,190,93,93,93,93,41,93,93,93,41","40,51,37,33,250,120,41,41,72,336,41,124,1413,1413,792,1413,1413,1413,1413,1413","0.0,0.123687,0.046951,3.969815,0.111381,58.487069,0.70068,0.000197,17.18568,0.008585,18.37771,0.002893,0.0,0.0,0.0,0.030941,0.002856,0.0,0.0,0.054285","0.0,0.003453,0.000658,0.024485,0.398175,0.000043,0.000014,0.024812,0.131176,0.001328,0.000028,0.043009,0.000935,0.00004,0.000007,0.001006,0.000017,0.000024,0.000006,0.00223",4-kali
